dns.id	ip.src	ip.dst	frame.time_epoch	dns.qry.type	dns.qry.name.len	dns.qry.name	frame.len	dns.resp.ttl	dns.cname	dns.a	dns.aaaa	dns.txt
"0x0000e419"	"245.175.202.217"	"187.124.15.148"	"1505818666.995550000"	"1"	"38"	"frontend-46-2.us-east-1.4.sophosxl.net"	"255"	"60,172800,172800,172800,172800"		"52.203.247.30"		
"0x0000373f"	"9.159.42.176"	"187.124.15.148"	"1505818666.999203000"	"1"	"27"	"a2.shared.global.fastly.net"	"179"	"30,7200,7200,7200,7200"		"151.101.37.132"		
"0x000008f2"	"187.124.15.148"	"187.124.15.181"	"1505818667.014267000"	"12"	"25"	"190.4.48.138.in-addr.arpa"	"129"	"86400"				
"0x00007416"	"187.124.15.148"	"187.124.245.123"	"1505818667.015228000"	"28"	"14"	"adx.ligadx.com"	"155"	"296"				
"0x0000578b"	"207.126.93.146"	"187.124.15.148"	"1505818667.017194000"	"16"	"215"	"3.1o19sr00nn3osn8qp37p8qpqr83o7373po77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp9s07342011736s18412r5878o.r2111r8039q6p173o2q592r4.9672q4p586sq374430rsn958848q77151rp7r755.i.03.s.sophosxl.net"	"279"					
"0x00004519"	"187.124.15.148"	"187.124.55.186"	"1505818667.017301000"	"16"	"215"	"3.1o19sr00nn3osn8qp37p8qpqr83o7373po77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp9s07342011736s18412r5878o.r2111r8039q6p173o2q592r4.9672q4p586sq374430rsn958848q77151rp7r755.i.03.s.sophosxl.net"	"279"					
"0x0000fdca"	"187.124.15.148"	"205.117.40.250"	"1505818667.021760000"	"1"	"16"	"gllto.glpals.com"	"499"	"518400,518400,518400,518400,518400,518400,518400,518400,518400,518400,518400,518400,518400,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3600000"		"198.41.0.4,192.228.79.201,192.33.4.12,199.7.91.13,192.203.230.10,192.5.5.241,192.112.36.4,128.63.2.53,192.36.148.17,192.58.128.30,193.0.14.129,199.7.83.42,202.12.27.33"		
"0x0000f3af"	"203.182.170.159"	"187.124.15.148"	"1505818667.043318000"	"16"	"34"	"nqk.yvtnqk.pbz.m.06.s.sophosxl.net"	"138"	"10"				"w u h 0 0	#4ddf7a41bf068f68"
"0x00002bb4"	"187.124.15.148"	"187.124.245.123"	"1505818667.043436000"	"16"	"34"	"nqk.yvtnqk.pbz.m.06.s.sophosxl.net"	"138"	"10"				"w u h 0 0	#4ddf7a41bf068f68"
"0x00009498"	"203.182.170.159"	"187.124.15.148"	"1505818667.043622000"	"16"	"34"	"178.5.211.130.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x00007af2"	"187.124.15.148"	"187.124.245.123"	"1505818667.043693000"	"16"	"34"	"178.5.211.130.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x0000ac38"	"187.124.15.148"	"187.124.23.248"	"1505818667.060974000"	"1"	"19"	"l-0002.l-msedge.net"	"99"	"196"		"13.107.42.11"		
"0x0000533b"	"187.124.15.148"	"187.124.23.248"	"1505818667.062793000"	"28"	"19"	"l-0002.l-msedge.net"	"143"	"103"				
"0x00003a23"	"95.174.171.209"	"187.124.15.148"	"1505818667.070053000"	"16"	"60"	"1.fhpprff-2rgkg.qrgrpgcbegny.sversbk.pbz.w.01.s.sophosxl.net"	"147"	"300"				
"0x0000ae14"	"203.182.164.218"	"187.124.15.148"	"1505818667.076361000"	"16"	"34"	"58.216.172.69.ip.00.s.sophosxl.net"	"126"	"10"				"n 69.172.216.58"
"0x00002436"	"187.124.15.148"	"187.124.27.211"	"1505818667.076483000"	"16"	"34"	"58.216.172.69.ip.00.s.sophosxl.net"	"126"	"10"				"n 69.172.216.58"
"0x00001d65"	"187.124.15.148"	"187.124.27.211"	"1505818667.076515000"	"16"	"34"	"58.216.172.69.ip.00.s.sophosxl.net"	"126"	"10"				"n 69.172.216.58"
"0x0000c081"	"203.182.164.218"	"187.124.15.148"	"1505818667.076894000"	"16"	"33"	"3.212.58.216.ip.00.s.sophosxl.net"	"110"	"10"				""
"0x0000d370"	"187.124.15.148"	"187.124.27.211"	"1505818667.077025000"	"16"	"33"	"3.212.58.216.ip.00.s.sophosxl.net"	"110"	"10"				""
"0x00003631"	"203.182.164.218"	"187.124.15.148"	"1505818667.087092000"	"16"	"60"	"1.fhpprff-2rgkg.qrgrpgcbegny.sversbk.pbz.w.01.s.sophosxl.net"	"146"	"10"				"w u h 8 0"
"0x0000379f"	"187.124.15.148"	"187.124.245.157"	"1505818667.087212000"	"16"	"60"	"1.fhpprff-2rgkg.qrgrpgcbegny.sversbk.pbz.w.01.s.sophosxl.net"	"146"	"10"				"w u h 8 0"
"0x00005522"	"207.222.248.126"	"187.124.15.148"	"1505818667.088177000"	"16"	"207"	"3.1o19sr00no41o297p33p7s1qr894rs815677q7s9so7s45n9r68n7s94pr3q412.926p5r741p635393648s247p01n84noqq0oq6poq26s122r002ponps0rrps1q4.86752ss218pprn52.21q247p58pon4s95s1p5594386o0o904onnos28q.i.01.s.sophosxl.net"	"271"					
"0x0000579c"	"187.124.15.148"	"187.124.23.182"	"1505818667.088283000"	"16"	"207"	"3.1o19sr00no41o297p33p7s1qr894rs815677q7s9so7s45n9r68n7s94pr3q412.926p5r741p635393648s247p01n84noqq0oq6poq26s122r002ponps0rrps1q4.86752ss218pprn52.21q247p58pon4s95s1p5594386o0o904onnos28q.i.01.s.sophosxl.net"	"271"					
"0x0000facc"	"203.182.86.180"	"187.124.15.148"	"1505818667.097368000"	"16"	"33"	"jjj.tbbtyr.or.m.00.s.sophosxl.net"	"138"	"10"				"w u p 2a 0	#603e6e80272a555c"
"0x0000ae0b"	"187.124.15.148"	"187.124.27.211"	"1505818667.097485000"	"16"	"33"	"jjj.tbbtyr.or.m.00.s.sophosxl.net"	"138"	"10"				"w u p 2a 0	#603e6e80272a555c"
"0x0000b32c"	"203.182.86.180"	"187.124.15.148"	"1505818667.097946000"	"16"	"46"	"fgngvp.nqfnsrcebgrpgrq.pbz.m.00.s.sophosxl.net"	"150"	"10"				"w u h 2 0	#8692e5f479e13b84"
"0x0000bbf0"	"187.124.15.148"	"187.124.27.211"	"1505818667.098033000"	"16"	"46"	"fgngvp.nqfnsrcebgrpgrq.pbz.m.00.s.sophosxl.net"	"150"	"10"				"w u h 2 0	#8692e5f479e13b84"
"0x0000eaa1"	"187.124.15.148"	"187.124.27.211"	"1505818667.098075000"	"16"	"46"	"fgngvp.nqfnsrcebgrpgrq.pbz.m.00.s.sophosxl.net"	"150"	"10"				"w u h 2 0	#8692e5f479e13b84"
"0x0000e743"	"207.190.89.180"	"187.124.15.148"	"1505818667.136751000"	"16"	"219"	"3.1o19sr00nn3osn8qp37797pqr82913r10p77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp5s0734201172qr7q744r5r5n1.9p3n4o977prpqo49354s2r84q657.36589054197o0357298onrr838p3q8780qs733o2.i.03.s.sophosxl.net"	"283"					
"0x00001e51"	"187.124.15.148"	"187.124.55.186"	"1505818667.136857000"	"16"	"219"	"3.1o19sr00nn3osn8qp37797pqr82913r10p77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp5s0734201172qr7q744r5r5n1.9p3n4o977prpqo49354s2r84q657.36589054197o0357298onrr838p3q8780qs733o2.i.03.s.sophosxl.net"	"283"					
"0x00004b16"	"243.212.138.155"	"187.124.15.148"	"1505818667.181906000"	"16"	"215"	"3.1o19sr00n5pq0s9np374q7q0r814pr8nrq77q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppss37n55195o70on990s9pq2n0.r2264n9021sop664755ro204.81nro11np2n8p48o2966s0242p4nr868pps3rpp5.i.08.s.sophosxl.net"	"279"					
"0x00007e64"	"187.124.15.148"	"187.124.187.212"	"1505818667.182017000"	"16"	"215"	"3.1o19sr00n5pq0s9np374q7q0r814pr8nrq77q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppss37n55195o70on990s9pq2n0.r2264n9021sop664755ro204.81nro11np2n8p48o2966s0242p4nr868pps3rpp5.i.08.s.sophosxl.net"	"279"					
"0x00006897"	"207.124.27.243"	"187.124.15.148"	"1505818667.212740000"	"16"	"233"	"3.1o19sr00n03pnr6rp37489pqr8n476862s77q7s9so7s45n9r66380rr4ro7072.845p1r741p635393648s20q0s0s3sq1popn98p5q47q6s2r413no38q44rqr8nq.nrnn2pr2429sns005o74ossoo3qr6344r79q7rpns9.o674n5p6874n65r0r5o70497q2s88qpq7q284517.i.00.s.sophosxl.net"	"297"					
"0x000013d3"	"187.124.15.148"	"187.124.47.210"	"1505818667.212875000"	"16"	"233"	"3.1o19sr00n03pnr6rp37489pqr8n476862s77q7s9so7s45n9r66380rr4ro7072.845p1r741p635393648s20q0s0s3sq1popn98p5q47q6s2r413no38q44rqr8nq.nrnn2pr2429sns005o74ossoo3qr6344r79q7rpns9.o674n5p6874n65r0r5o70497q2s88qpq7q284517.i.00.s.sophosxl.net"	"297"					
"0x0000283e"	"203.182.170.248"	"187.124.15.148"	"1505818667.233201000"	"16"	"35"	"111.216.172.69.ip.00.s.sophosxl.net"	"112"	"10"				""
"0x00000e52"	"187.124.15.148"	"187.124.27.211"	"1505818667.233328000"	"16"	"35"	"111.216.172.69.ip.00.s.sophosxl.net"	"112"	"10"				""
"0x0000a5d2"	"187.124.15.148"	"187.124.27.211"	"1505818667.233361000"	"16"	"35"	"111.216.172.69.ip.00.s.sophosxl.net"	"112"	"10"				""
"0x000023c8"	"203.222.229.153"	"187.124.15.148"	"1505818667.256773000"	"16"	"42"	"qg.nqfnsrcebgrpgrq.pbz.m.00.s.sophosxl.net"	"146"	"10"				"w u h 2 0	#f1b2fe30301f2334"
"0x000055c4"	"187.124.15.148"	"187.124.27.211"	"1505818667.256919000"	"16"	"42"	"qg.nqfnsrcebgrpgrq.pbz.m.00.s.sophosxl.net"	"146"	"10"				"w u h 2 0	#f1b2fe30301f2334"
"0x0000bbec"	"187.124.15.148"	"187.124.27.211"	"1505818667.256958000"	"16"	"42"	"qg.nqfnsrcebgrpgrq.pbz.m.00.s.sophosxl.net"	"146"	"10"				"w u h 2 0	#f1b2fe30301f2334"
"0x00000ece"	"245.175.204.216"	"187.124.15.148"	"1505818667.260870000"	"1"	"36"	"frontend-46.us-east-1.4.sophosxl.net"	"253"	"60,172800,172800,172800,172800"		"34.205.128.139"		
"0x00000cd5"	"187.124.15.148"	"187.124.125.220"	"1505818667.264986000"	"1"	"20"	"breviaire.winad.priv"	"100"	"473"		"138.48.4.107"		
"0x000062e7"	"87.151.188.211"	"187.124.15.148"	"1505818667.268004000"	"1"	"23"	"e13541.x.akamaiedge.net"	"103"	"20"		"23.47.55.68"		
"0x0000a7be"	"187.124.15.148"	"187.124.9.214"	"1505818667.269896000"	"1"	"23"	"e13541.x.akamaiedge.net"	"103"	"19"		"23.47.55.68"		
"0x00009222"	"187.124.15.148"	"187.124.9.214"	"1505818667.271029000"	"28"	"23"	"e13541.x.akamaiedge.net"	"148"	"390"				
"0x00004d9f"	"215.214.75.148"	"187.124.15.148"	"1505818667.280118000"	"1"	"10"	"fetqra.com"	"320"	"30,30,30,30,30,30,30,30,30,30,86400,86400,86400,86400"		"52.1.154.133,52.86.224.247,52.70.71.238,52.200.255.23,52.21.99.118,52.5.168.153,52.200.255.9,52.200.190.60,52.200.251.186,52.200.253.182"		
"0x00008551"	"215.214.73.148"	"187.124.15.148"	"1505818667.288211000"	"1"	"10"	"fetqra.com"	"320"	"30,30,30,30,30,30,30,30,30,30,86400,86400,86400,86400"		"52.200.253.182,52.200.255.16,52.7.249.226,52.71.18.197,52.200.190.60,52.86.224.247,52.200.255.113,52.201.0.64,52.72.3.31,52.200.251.186"		
"0x0000646f"	"187.124.15.148"	"187.124.9.214"	"1505818667.288397000"	"1"	"10"	"fetqra.com"	"234"	"30,30,30,30,30,30,30,30,30,30"		"52.200.251.186,52.72.3.31,52.200.255.113,52.86.224.247,52.201.0.64,52.7.249.226,52.200.190.60,52.71.18.197,52.200.253.182,52.200.255.16"		
"0x00004094"	"187.124.15.148"	"187.124.189.243"	"1505818667.295489000"	"1"	"12"	"fogl1onf.com"	"108"	"295,295"		"104.27.142.243,104.27.143.243"		
"0x0000678e"	"203.182.164.218"	"187.124.15.148"	"1505818667.300053000"	"16"	"34"	"46.206.58.216.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x00009037"	"187.124.15.148"	"187.124.245.123"	"1505818667.300162000"	"16"	"34"	"46.206.58.216.ip.06.s.sophosxl.net"	"111"	"10"				""
"0x0000338b"	"207.125.69.158"	"187.124.15.148"	"1505818667.311289000"	"16"	"215"	"3.1o19sr00nn3osn8qp37187pqr81p445n3s77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp9s07455190r28s18412r5878o.r2111r8039q6p173o2q592r4.o98q6por1os1s7ppo626109488o0994oo666on2q.i.03.s.sophosxl.net"	"279"					
"0x000023ad"	"187.124.15.148"	"187.124.55.186"	"1505818667.311399000"	"16"	"215"	"3.1o19sr00nn3osn8qp37187pqr81p445n3s77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp9s07455190r28s18412r5878o.r2111r8039q6p173o2q592r4.o98q6por1os1s7ppo626109488o0994oo666on2q.i.03.s.sophosxl.net"	"279"					
"0x00001dee"	"79.117.119.180"	"187.124.15.148"	"1505818667.316872000"	"1"	"22"	"e5195.g.akamaiedge.net"	"102"	"20"		"104.69.56.83"		
"0x0000326b"	"187.124.15.148"	"187.124.9.214"	"1505818667.316972000"	"1"	"17"	"a01.korrelate.net"	"170"	"78320,5895,20"	"a01.korrelate.net.edgekey.net,e5195.g.akamaiedge.net"	"104.69.56.83"		
"0x0000d5ed"	"203.182.86.180"	"187.124.15.148"	"1505818667.322777000"	"16"	"31"	"v.lgvzt.pbz.m.06.s.sophosxl.net"	"149"	"10"				"w l h 31 13853137	!=LT^ #bc8ef7976e6f4294"
"0x00004d98"	"187.124.15.148"	"187.124.245.123"	"1505818667.322915000"	"16"	"31"	"v.lgvzt.pbz.m.06.s.sophosxl.net"	"149"	"10"				"w l h 31 13853137	!=LT^ #bc8ef7976e6f4294"
"0x0000dcba"	"245.175.200.124"	"187.124.15.148"	"1505818667.323232000"	"1"	"36"	"frontend-46.us-east-1.4.sophosxl.net"	"253"	"60,172800,172800,172800,172800"		"34.205.114.46"		
"0x00002195"	"87.151.188.211"	"187.124.15.148"	"1505818667.326742000"	"1"	"22"	"e5195.g.akamaiedge.net"	"102"	"20"		"104.69.56.83"		
"0x0000e891"	"187.124.15.148"	"187.124.9.214"	"1505818667.326837000"	"1"	"22"	"e5195.g.akamaiedge.net"	"102"	"20"		"104.69.56.83"		
"0x00001f2a"	"187.124.15.148"	"187.124.23.223"	"1505818667.346858000"	"1"	"17"	"DC2TMP.winad.priv"	"97"	"1476"		"138.48.4.11"		
"0x00008922"	"187.124.15.148"	"187.124.59.147"	"1505818667.350624000"	"1"	"19"	"s-0001.s-msedge.net"	"99"	"219"		"13.107.3.128"		
"0x00007ea8"	"243.212.138.155"	"187.124.15.148"	"1505818667.354284000"	"16"	"215"	"3.1o19sr00n5pq0s9np374p5q0r857rp58o477q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppss37n55195n70on990s9pq2n0.r2264n9021sop664755ro204.37320s8pqqr8p195n6nn0106sosnnqq850107n65.i.08.s.sophosxl.net"	"279"					
"0x00000a67"	"187.124.15.148"	"187.124.187.212"	"1505818667.354392000"	"16"	"215"	"3.1o19sr00n5pq0s9np374p5q0r857rp58o477q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3ppss37n55195n70on990s9pq2n0.r2264n9021sop664755ro204.37320s8pqqr8p195n6nn0106sosnnqq850107n65.i.08.s.sophosxl.net"	"279"					
"0x00006cac"	"203.222.229.153"	"187.124.15.148"	"1505818667.379898000"	"16"	"41"	"ybnq.f3.nznmbanjf.pbz.m.00.s.sophosxl.net"	"153"	"10"				"w l h 08 25896524	#f54f01841ea1e5dc"
"0x00003305"	"187.124.15.148"	"187.124.27.211"	"1505818667.380020000"	"16"	"41"	"ybnq.f3.nznmbanjf.pbz.m.00.s.sophosxl.net"	"153"	"10"				"w l h 08 25896524	#f54f01841ea1e5dc"
"0x00004704"	"87.151.188.211"	"187.124.15.148"	"1505818667.384393000"	"1"	"22"	"e2408.g.akamaiedge.net"	"102"	"20"		"92.122.201.35"		
"0x0000673a"	"207.190.89.180"	"187.124.15.148"	"1505818667.393587000"	"16"	"215"	"3.1o19sr00nn3osn8qp374rqpqr82686qo0377q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp9s06o48195p3ns18412r5878o.r2111r8039q6p173o2q592r4.32q0112pprp024q224n90r839o3142p3pro042p7.i.03.s.sophosxl.net"	"279"					
"0x00003282"	"187.124.15.148"	"187.124.55.186"	"1505818667.393736000"	"16"	"215"	"3.1o19sr00nn3osn8qp374rqpqr82686qo0377q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrp9s06o48195p3ns18412r5878o.r2111r8039q6p173o2q592r4.32q0112pprp024q224n90r839o3142p3pro042p7.i.03.s.sophosxl.net"	"279"					
"0x00001852"	"95.245.235.208"	"187.124.15.148"	"1505818667.399467000"	"16"	"34"	"91.160.216.52.ip.00.s.sophosxl.net"	"169"	"300,300,300"				
"0x00007643"	"243.212.118.190"	"187.124.15.148"	"1505818667.412047000"	"16"	"205"	"3.1o19sr00no41o296p33s791qr89r1n155p77q7s9so7s45n9r68n7s94pr3q412.926p5r741p635393648s247p01n84noqq0oq6p9q26s122n1n37s18506rp8qp4.86752rn61rqnsq.2o71sq10qqo01390s44971nq93215817n0167537.i.01.s.sophosxl.net"	"269"					
"0x000032c1"	"187.124.15.148"	"187.124.23.182"	"1505818667.412198000"	"16"	"205"	"3.1o19sr00no41o296p33s791qr89r1n155p77q7s9so7s45n9r68n7s94pr3q412.926p5r741p635393648s247p01n84noqq0oq6p9q26s122n1n37s18506rp8qp4.86752rn61rqnsq.2o71sq10qqo01390s44971nq93215817n0167537.i.01.s.sophosxl.net"	"269"					
"0x0000d5e4"	"95.174.171.209"	"187.124.15.148"	"1505818667.414315000"	"16"	"75"	"1.pff-2sc16827-2qp656-2q1472474964-2rcuc.pg.yvtnghf.pbz.m.06.s.sophosxl.net"	"162"	"300"				
"0x000081d6"	"203.182.170.159"	"187.124.15.148"	"1505818667.417087000"	"16"	"34"	"91.160.216.52.ip.00.s.sophosxl.net"	"111"	"10"				""
"0x0000dcad"	"187.124.15.148"	"187.124.27.211"	"1505818667.417234000"	"16"	"34"	"91.160.216.52.ip.00.s.sophosxl.net"	"111"	"10"				""
"0x00003dd4"	"187.124.15.148"	"187.124.255.184"	"1505818667.417721000"	"1"	"19"	"app-measurement.com"	"99"	"244"		"216.58.201.46"		
"0x00001f78"	"203.236.188.211"	"187.124.15.148"	"1505818667.432588000"	"16"	"75"	"1.pff-2sc16827-2qp656-2q1472474964-2rcuc.pg.yvtnghf.pbz.m.06.s.sophosxl.net"	"179"	"10"				"w u r 2 0	#8bda238a72606c34"
"0x00001865"	"187.124.15.148"	"187.124.245.123"	"1505818667.432761000"	"16"	"75"	"1.pff-2sc16827-2qp656-2q1472474964-2rcuc.pg.yvtnghf.pbz.m.06.s.sophosxl.net"	"179"	"10"				"w u r 2 0	#8bda238a72606c34"
"0x00001ce9"	"187.124.15.148"	"187.124.251.249"	"1505818667.475553000"	"28"	"20"	"kadikoypaintball.com"	"140"	"87,87"			"2400:cb00:2048:1::6818:68e4,2400:cb00:2048:1::6818:69e4"	
"0x0000d740"	"187.124.15.148"	"187.124.251.249"	"1505818667.475622000"	"1"	"20"	"kadikoypaintball.com"	"116"	"85,85"		"104.24.105.228,104.24.104.228"		
"0x0000ba0a"	"203.219.233.150"	"187.124.15.148"	"1505818667.488942000"	"16"	"213"	"3.1o19sr00nn3osn8qp37405pqr85r0n936n77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrpss06o48190970on990s9nq2n0.r2445p8704s1qpr9o2694r.7p114r38n92n9531n425985o39226qo5oo3p1468.i.03.s.sophosxl.net"	"277"					
"0x000029fa"	"187.124.15.148"	"187.124.55.186"	"1505818667.489053000"	"16"	"213"	"3.1o19sr00nn3osn8qp37405pqr85r0n936n77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrpss06o48190970on990s9nq2n0.r2445p8704s1qpr9o2694r.7p114r38n92n9531n425985o39226qo5oo3p1468.i.03.s.sophosxl.net"	"277"					
"0x00003310"	"221.108.134.242"	"187.124.15.148"	"1505818667.491658000"	"28"	"22"	"mailderef.g-ha-gmx.com"	"149"	"60"				
"0x0000a262"	"221.108.134.242"	"187.124.15.148"	"1505818667.491783000"	"1"	"22"	"mailderef.g-ha-gmx.com"	"102"	"30"		"195.20.251.30"		
"0x00000de2"	"207.125.69.158"	"187.124.15.148"	"1505818667.492400000"	"16"	"247"	"3.1o19sr00nn3r1pq4p3749opqr84069pr2n77q7s9so7s45n9r623ooo9312q2p2.o5sp1r741p635393648s20q0s0s3sq1popn98sor27s46000630np950orps1rn.r30q4nqq20rnp628843sq70683qr6344nsr5r4pns970o9576p7r980s.6snq043nqq4r55295052o13s06nr29ppno26n895.i.06.s.sophosxl.net"	"311"					
"0x000053b1"	"187.124.15.148"	"187.124.53.184"	"1505818667.492554000"	"16"	"247"	"3.1o19sr00nn3r1pq4p3749opqr84069pr2n77q7s9so7s45n9r623ooo9312q2p2.o5sp1r741p635393648s20q0s0s3sq1popn98sor27s46000630np950orps1rn.r30q4nqq20rnp628843sq70683qr6344nsr5r4pns970o9576p7r980s.6snq043nqq4r55295052o13s06nr29ppno26n895.i.06.s.sophosxl.net"	"311"					
"0x00003aff"	"215.252.111.148"	"187.124.15.148"	"1505818667.495053000"	"12"	"25"	"51.93.89.167.in-addr.arpa"	"270"	"900,86400,86400,86400,86400,86400,86400"				
"0x0000c4ac"	"187.124.15.148"	"187.124.15.222"	"1505818667.495196000"	"12"	"25"	"51.93.89.167.in-addr.arpa"	"141"	"900"				
"0x00000161"	"87.151.188.211"	"187.124.15.148"	"1505818667.495947000"	"1"	"22"	"e5416.g.akamaiedge.net"	"102"	"20"		"92.122.200.150"		
"0x00002010"	"221.167.59.209"	"187.124.15.148"	"1505818667.503980000"	"1"	"22"	"e5416.g.akamaiedge.net"	"102"	"20"		"92.122.200.150"		
"0x000069c8"	"207.124.27.243"	"187.124.15.148"	"1505818667.506223000"	"16"	"225"	"3.1o19sr00n0r42893p376q3pqr87319662677q7s9so7s45n9r6snqp2r14740s2.0n0p5r741p635393648s247p01n84noqq0oq6s5pr72441s002qo0871rnrp8o4.r2145o961rsnqq764o3pp76q82qr3105o3.npr66ps19q5n936n1oq3qns43595o11754p0106o.i.00.s.sophosxl.net"	"407"	"300,300,300"				"x c"
"0x0000677f"	"187.124.15.148"	"187.124.11.159"	"1505818667.506380000"	"16"	"225"	"3.1o19sr00n0r42893p376q3pqr87319662677q7s9so7s45n9r6snqp2r14740s2.0n0p5r741p635393648s247p01n84noqq0oq6s5pr72441s002qo0871rnrp8o4.r2145o961rsnqq764o3pp76q82qr3105o3.npr66ps19q5n936n1oq3qns43595o11754p0106o.i.00.s.sophosxl.net"	"305"	"300"				"x c"
"0x000005d6"	"203.182.164.218"	"187.124.15.148"	"1505818667.528430000"	"16"	"46"	"1.bpfc.pyvragf1.tbbtyr.pbz.m.00.s.sophosxl.net"	"157"	"10"				"w u h 2a 0	![O'& #0853dcebc9d3f3ba"
"0x00003f5f"	"187.124.15.148"	"187.124.27.211"	"1505818667.528564000"	"16"	"46"	"1.bpfc.pyvragf1.tbbtyr.pbz.m.00.s.sophosxl.net"	"157"	"10"				"w u h 2a 0	![O'& #0853dcebc9d3f3ba"
"0x0000111b"	"9.110.77.244"	"187.124.15.148"	"1505818667.532567000"	"1"	"22"	"e5416.g.akamaiedge.net"	"102"	"20"		"92.122.200.150"		
"0x00008aba"	"9.110.77.189"	"187.124.15.148"	"1505818667.532958000"	"1"	"22"	"e5416.g.akamaiedge.net"	"102"	"20"		"92.122.200.150"		
"0x00009ad5"	"187.124.15.148"	"187.124.89.178"	"1505818667.555245000"	"1"	"15"	"document-voo.be"	"95"	"3425"		"194.213.114.196"		
"0x0000e547"	"207.222.88.153"	"187.124.15.148"	"1505818667.571400000"	"16"	"227"	"3.1o19sr00n5pq0s9np374n9q0r82331792n77q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3pp3rr6q781s0n3soo8r04rpr4rn.r30q4nrs02sopo533r5sno09rnon4q2692s4.335pr5oqr8s4so8437n834745q0p1q7sno125qq8.i.08.s.sophosxl.net"	"291"					
"0x000058bc"	"187.124.15.148"	"187.124.187.212"	"1505818667.571502000"	"16"	"227"	"3.1o19sr00n5pq0s9np374n9q0r82331792n77q7s9so7s45n9r65rsrp64408602.q09p8r741p635393648s2q125s12qrn970o3pp3rr6q781s0n3soo8r04rpr4rn.r30q4nrs02sopo533r5sno09rnon4q2692s4.335pr5oqr8s4so8437n834745q0p1q7sno125qq8.i.08.s.sophosxl.net"	"291"					
"0x0000ef51"	"207.125.69.158"	"187.124.15.148"	"1505818667.571894000"	"16"	"213"	"3.1o19sr00nn3osn8qp37433pqr83r27p16n77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrpss06s46191p70on990s9nq2n0.r2445p8704s1qpr9o2694r.4655o1o544rp6o3onp4s9226oq7o970343s7331o.i.03.s.sophosxl.net"	"277"					
"0x0000159c"	"187.124.15.148"	"187.124.55.186"	"1505818667.571988000"	"16"	"213"	"3.1o19sr00nn3osn8qp37433pqr83r27p16n77q7s9so7s45n9r695n0qr927o8s2.n5qp8r741p635393648s29q02870452r9o0nrpss06s46191p70on990s9nq2n0.r2445p8704s1qpr9o2694r.4655o1o544rp6o3onp4s9226oq7o970343s7331o.i.03.s.sophosxl.net"	"277"					
"0x0000579a"	"187.124.15.148"	"187.124.61.156"	"1505818667.578513000"	"1"	"13"	"discordapp.io"	"93"	"279"		"127.0.0.1"		
"0x000046b0"	"187.124.15.148"	"187.124.61.156"	"1505818667.579600000"	"28"	"13"	"discordapp.io"	"139"	"257"				
"0x000031f5"	"187.124.15.148"	"187.124.61.156"	"1505818667.581087000"	"1"	"13"	"discordapp.io"	"93"	"279"		"127.0.0.1"		
"0x0000f972"	"111.150.234.159"	"187.124.15.148"	"1505818667.607031000"	"1"	"35"	"ds-a1.ue.xobni.gycpi.b.yahoodns.net"	"115"	"300"		"217.146.190.241"		
"0x000038d8"	"207.222.88.153"	"187.124.15.148"	"1505818667.616222000"	"16"	"223"	"3.1o19sr00no41o290p370p51qr8232674n477q7s9so7s45n9r68n7s94pr3q412.926p5r741p635393648s247p01n84noqq0oq6soq26s123q1q37o19539s5rqo4.r9075oqq29s3p3105o3pp76pq68q2616.n55or26n1onn11287735s55p7o11q9n635681o5o.i.01.s.sophosxl.net"	"287"					
